ID_NUMBER,ARPU_current,ARPU_3m_avg,ARPU_trend,current_tariff,OUT_LOC_ONNET_MIN,OUT_LOC_OFFNET_MIN,OUT_LOC_OFFNET_UNPAID_MIN,OUT_LOC_OFFNET_PAID_MIN,OUT_INTER_MIN,OUT_LOC_LAND_MIN,OUT_LOCAL_ONNET_SMS_AMT,OUT_LOCAL_OFFNET_SMS_AMT,OUT_LOCAL_LAND_PAID_SMS_AMT,OUT_INTER_SMS_AMT,DATA_VOLUME,LTE_DATA_VOLUME,TOTAL_ROAM_CALL_AMT,TOTAL_ROAM_SMS_AMT,TOTAL_ROAM_GPRS_MB,COUNT_CONTACT,AVG_TRANSACT_CONTACT,SUM_TRANSACT_CONTACT,AVG_DURATION_CONTACT,COUNT_BASE_STATION,arpu_segment,data_segment,call_segment,predicted_arpu,current_tariff_data_mb,current_tariff_other_operator_min,current_tariff_other_city_min,current_tariff_price
10862,8994.22,6698.69,GROWING,tariff_8,129.38666666666666,80.46333333333332,77.08999999999999,3.373333333333333,0.0,1.5733333333333333,4.666666666666667,0.0,0.0,0.0,546.9,17904.9,0.0,0.0,0.0,30.0,7.366666666666666,221.0,511.0111111111111,20.0,HIGH,LITE,MEDIUM,5347.599,8192.0,80.0,0.0,5934.6
10864,8382.67,11670.146666666667,DECLINING,tariff_11,30.486666666666668,70.26,70.26,0.0,0.0,13.153333333333334,0.3333333333333333,0.0,0.0,0.3333333333333333,4998.803333333333,17959.210000000003,0.0,0.0,0.0,30.0,5.666666666666667,170.0,393.5333333333333,20.0,HIGH,HEAVY,MEDIUM,10432.981,20480.0,200.0,0.0,9388.6
10865,87.2,29.066666666666663,GROWING,tariff_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,42.46333333333333,0.0,0.0,0.0,7.0,1.0,7.0,139.14285714285714,7.0,LOW,LITE,LOW,3199.4668,7168.0,40.0,0.0,4992.6
10867,15204.23,8902.196666666667,GROWING,tariff_10,272.55,56.81666666666667,49.14666666666667,7.669999999999999,0.0,0.4666666666666666,0.6666666666666666,0.0,0.0,0.0,17608.676666666666,831.0733333333334,0.0,0.0,0.0,28.666666666666668,10.26837606837607,302.6666666666667,1101.457264957265,20.0,HIGH,HEAVY,MEDIUM,4952.438,12288.0,120.0,0.0,7504.6
10868,22149.06,14304.28,GROWING,tariff_11,128.98666666666668,184.1833333333333,178.88333333333333,5.3,0.0,12.123333333333337,6.0,4.666666666666667,0.0,0.0,32692.076666666664,77711.10333333333,0.0,0.0,0.0,30.0,11.244444444444444,337.3333333333333,920.422222222222,20.0,HIGH,HEAVY,MEDIUM,12067.057,20480.0,200.0,0.0,9388.6
10870,15991.58,9189.126666666669,GROWING,tariff_8,1810.996666666667,26.39333333333333,26.39333333333333,0.0,0.5966666666666667,0.0,19.666666666666668,0.3333333333333333,0.0,0.0,2608.9266666666667,39496.76666666666,0.0,0.0,0.0,30.0,15.433333333333332,463.0,4905.788888888889,20.0,HIGH,HEAVY,HIGH,8201.144,8192.0,80.0,0.0,5934.6
10871,5369.43,4271.373333333333,DECLINING,tariff_8,122.84999999999998,66.43333333333334,36.56,29.87333333333333,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,626.5533333333334,0.0,0.0,0.0,0.0,30.0,9.2,276.0,471.6,20.0,MID,LITE,MEDIUM,7823.216,8192.0,80.0,0.0,5934.6
10873,6215.85,6408.920000000001,DECLINING,tariff_14,76.60000000000001,0.1266666666666666,0.1266666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,2845.893333333333,13441.786666666669,0.0,0.0,0.0,23.33333333333333,5.243650793650794,134.0,555.4007936507936,20.0,HIGH,HEAVY,LOW,3584.16,2048.0,80.0,0.0,7410.4
10875,8354.63,5162.906666666667,GROWING,tariff_8,817.9899999999999,37.84666666666667,36.99,0.8566666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,729.0866666666667,449.68,0.0,0.0,0.0,28.33333333333333,8.20652557319224,233.66666666666663,2451.967636684304,19.33333333333333,HIGH,LITE,HIGH,5815.338,8192.0,80.0,0.0,5934.6
10877,5791.57,7032.196666666667,DECLINING,tariff_9,58.45,113.33333333333331,111.55,1.7833333333333332,17.916666666666668,0.0,4.333333333333333,0.6666666666666666,0.0,0.0,12542.626666666669,24096.43,0.0,0.0,0.0,30.0,9.2,276.0,559.3333333333334,20.0,HIGH,HEAVY,MEDIUM,5245.365,10240.0,150.0,0.0,4364.6
10878,18010.1,12628.01333333333,GROWING,tariff_11,47.64333333333334,142.56666666666666,108.57333333333332,33.99333333333333,0.0233333333333333,0.8566666666666666,0.0,1.0,0.0,0.3333333333333333,1093.5266666666666,7627.25,0.0,0.0,0.0233333333333333,30.0,9.311111111111112,279.3333333333333,659.2777777777777,20.0,HIGH,LITE,MEDIUM,12628.014,20480.0,200.0,0.0,9388.6
10879,14214.65,8764.116666666667,GROWING,tariff_10,36.71,12.77,12.77,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,8020.376666666667,13918.133333333331,0.0,0.0,0.0,30.0,6.1000000000000005,183.0,232.42222222222225,20.0,HIGH,HEAVY,LOW,8031.7173,12288.0,120.0,0.0,7504.6
10880,4177.33,2798.57,GROWING,tariff_4,27.786666666666665,0.71,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.3666666666666,3054.86,0.0,0.0,0.0,28.0,5.091666666666668,145.66666666666666,150.16111111111113,20.0,MID,LITE,LOW,3913.093,4096.0,40.0,0.0,4678.6
10881,14858.92,6774.363333333334,GROWING,tariff_4,43.74333333333333,14.71,14.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10066.613333333333,22555.77333333333,0.0,0.0,0.0,20.666666666666668,4.027777777777778,94.0,597.9499999999999,10.0,HIGH,HEAVY,LOW,2394.4119,4096.0,40.0,0.0,4678.6
10882,1957.98,652.66,GROWING,tariff_14,36.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,195.23333333333332,0.0,0.0,0.0,24.33333333333333,5.538915727321524,132.33333333333334,700.4240472356414,20.0,LOW,LITE,LOW,2920.9258,2048.0,80.0,0.0,7410.4
10884,70.74,3996.863333333333,DECLINING,tariff_13,177.36333333333334,6.816666666666666,6.816666666666666,0.0,0.0,0.2433333333333333,1.0,0.0,0.0,0.0,1185.61,8552.22,0.0,0.0,0.0,30.0,5.2,156.0,653.2000000000002,20.0,MID,LITE,MEDIUM,4104.6396,0.0,30.0,0.0,3108.6
10886,7545.61,8299.136666666667,DECLINING,tariff_11,29.883333333333336,26.543333333333333,26.06,0.4833333333333333,0.0,0.0,3.333333333333333,0.0,0.0,0.0,2019.94,10452.726666666667,0.0,0.0,0.0033333333333333,12.666666666666666,9.653535353535354,116.33333333333331,483.5676767676768,20.0,HIGH,HEAVY,LOW,3572.3044,20480.0,200.0,0.0,9388.6
10887,33334.11,15970.56,GROWING,tariff_10,158.11666666666667,179.33666666666667,148.04,31.296666666666667,5.859999999999999,0.3833333333333333,3.333333333333333,1.6666666666666667,0.0,0.0,5233.836666666666,37925.52333333333,0.0,0.0,0.0,30.0,18.077777777777776,542.3333333333334,1222.8666666666668,20.0,HIGH,HEAVY,MEDIUM,8710.517,12288.0,120.0,0.0,7504.6
10890,17485.18,12282.873333333331,GROWING,tariff_11,539.9566666666666,93.09,82.79,10.3,0.0,2.4233333333333333,23.33333333333333,6.0,0.0,1.6666666666666667,822.11,12740.003333333334,0.0,0.0,0.0,30.0,31.75555555555555,952.6666666666666,2178.211111111111,20.0,HIGH,LITE,HIGH,8926.306,20480.0,200.0,0.0,9388.6
10892,12433.68,6994.8675,GROWING,tariff_12,69.20333333333333,60.203333333333326,60.203333333333326,0.0,0.0,4.543333333333334,0.6666666666666666,1.3333333333333333,0.0,0.0,12400.8,66533.99666666666,0.0,0.0,0.0,30.0,3.5666666666666664,107.0,339.7333333333333,20.0,HIGH,HEAVY,MEDIUM,4949.583,30720.0,0.0,300.0,12528.6
10895,41689.81,31458.83333333333,GROWING,tariff_11,52.173333333333325,467.4266666666667,92.52,374.9066666666667,0.0,10.53,1.6666666666666667,16.333333333333332,0.0,0.0,38296.19,1461.9733333333334,0.0,0.0,0.0,29.33333333333333,8.92063492063492,262.0,1347.154761904762,20.0,HIGH,HEAVY,HIGH,9828.386,20480.0,200.0,0.0,9388.6
10896,2901.71,4972.57,DECLINING,tariff_13,13.840000000000002,45.8,45.8,0.0,0.0,0.66,0.0,3.0,0.0,0.0,72.11333333333333,0.0,0.0,0.0,0.0,12.333333333333334,5.17891737891738,66.33333333333333,461.4250712250712,20.0,MID,LITE,LOW,5128.465,0.0,30.0,0.0,3108.6
10897,8427.63,7131.053333333332,GROWING,tariff_14,57.13666666666668,56.34333333333333,53.64666666666667,2.6966666666666668,0.0,0.4833333333333333,0.0,0.3333333333333333,0.0,0.0,319.19,23019.94,0.0,0.0,0.0,30.0,9.444444444444445,283.3333333333333,407.7333333333333,20.0,HIGH,LITE,MEDIUM,7855.1895,2048.0,80.0,0.0,7410.4
10898,18313.2,11086.313333333334,GROWING,tariff_5,46.22666666666667,110.71333333333332,82.89666666666666,27.816666666666663,0.6766666666666666,1.933333333333333,5.0,6.0,0.0,0.0,1531.4633333333334,20747.51,0.0,0.0,0.0,30.0,12.855555555555554,385.6666666666667,552.7555555555556,20.0,HIGH,LITE,MEDIUM,7081.9023,8192.0,80.0,0.0,5934.6
10900,15083.21,6895.616666666666,GROWING,tariff_11,6.913333333333334,34.52666666666667,34.52666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7185.350000000001,29022.95,0.0,0.0,0.0,14.333333333333334,2.6944444444444446,46.333333333333336,224.71111111111108,17.333333333333332,HIGH,HEAVY,LOW,4708.965,20480.0,200.0,0.0,9388.6
10901,11260.07,14074.733333333332,DECLINING,tariff_11,68.96666666666665,173.87,145.86,28.01,1.1966666666666663,11.596666666666666,0.6666666666666666,2.333333333333333,0.0,0.0,614.5066666666667,21286.87,0.0,0.0,0.0,30.0,6.166666666666667,185.0,748.5555555555557,20.0,HIGH,LITE,MEDIUM,12066.91,20480.0,200.0,0.0,9388.6
10902,242.28,4574.413333333333,DECLINING,tariff_12,107.7,4.193333333333333,4.193333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5617.196666666667,7788.466666666667,0.0,0.0,0.0,11.0,4.95734126984127,67.0,667.3373015873015,16.0,MID,HEAVY,MEDIUM,4092.102,30720.0,0.0,300.0,12528.6
10904,0.0,88.77666666666666,DECLINING,tariff_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,8.28,0.0,0.0,0.0,,,,,3.0,LOW,LITE,LOW,5192.7534,20480.0,200.0,0.0,9388.6
10905,20665.0,12361.906666666668,GROWING,tariff_10,66.72666666666667,179.15333333333334,145.85,33.303333333333335,0.0,1.8433333333333333,0.0,3.0,0.0,0.0,39906.74333333334,0.0,0.0,0.0,0.0,27.0,6.2232574189095935,169.0,1033.3092132505174,9.666666666666666,HIGH,HEAVY,MEDIUM,6689.79,12288.0,120.0,0.0,7504.6
10906,6796.44,10648.159999999998,DECLINING,tariff_10,1682.2166666666665,114.36333333333334,114.36333333333334,0.0,0.0,0.4666666666666666,7.333333333333333,0.0,0.0,0.0,4501.599999999999,64298.69999999999,0.0,0.0,0.0,30.0,18.73333333333333,562.0,8369.544444444444,20.0,HIGH,HEAVY,HIGH,10320.254,12288.0,120.0,0.0,7504.6
10908,3658.67,4551.5975,GROWING,tariff_13,1116.3666666666666,0.0733333333333333,0.0733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.543333333333333,0.0266666666666666,0.0,0.0,0.0,19.33333333333333,6.354700854700854,168.33333333333334,2952.254700854701,15.333333333333334,MID,LITE,HIGH,3934.1682,0.0,30.0,0.0,3108.6
10909,6294.04,7485.543333333332,DECLINING,tariff_4,194.83333333333337,68.35000000000001,68.35000000000001,0.0,0.0,0.7066666666666666,0.6666666666666666,1.3333333333333333,0.0,0.0,7690.563333333334,11569.643333333332,0.0,0.0,0.0,30.0,5.7444444444444445,172.33333333333334,1296.2666666666669,20.0,HIGH,HEAVY,MEDIUM,6728.804,4096.0,40.0,0.0,4678.6
10910,4275.24,1425.08,GROWING,tariff_14,0.99,0.1999999999999999,0.0499999999999999,0.15,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,5413.67,166.13333333333335,0.0,0.0,0.0,6.0,2.6666666666666665,16.0,61.5,10.0,MID,HEAVY,LOW,5105.021,2048.0,80.0,0.0,7410.4
10912,2357.17,1970.52,GROWING,tariff_10,1.4766666666666666,5.793333333333333,1.5733333333333337,4.22,0.0,0.0,0.0,0.0,0.0,0.0,46.35666666666666,945.7433333333332,0.0,0.0,0.0,9.333333333333334,4.5888888888888895,46.66666666666666,210.41666666666663,19.33333333333333,MID,LITE,LOW,3135.8008,12288.0,120.0,0.0,7504.6
10913,6700.54,2451.44,GROWING,tariff_10,0.0,1.19,0.1833333333333333,1.0066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,451.8133333333333,0.0,0.0,0.0,0.0,4.5,1.9,9.0,86.925,14.333333333333334,MID,LITE,LOW,5952.9214,12288.0,120.0,0.0,7504.6
10914,5299.72,4000.2966666666666,DECLINING,tariff_8,170.12,3.626666666666667,3.626666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,8.156666666666666,0.0,0.0,0.0,4.333333333333333,9.15,39.0,3900.433333333333,18.0,MID,LITE,MEDIUM,5105.021,8192.0,80.0,0.0,5934.6
10915,6798.07,2266.023333333333,GROWING,tariff_8,5.6066666666666665,4.9366666666666665,4.326666666666667,0.61,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,56.78,2878.363333333333,0.0,0.0,0.0,6.0,2.5,15.0,549.1666666666666,20.0,MID,LITE,LOW,2673.452,8192.0,80.0,0.0,5934.6
10916,13779.54,10004.166666666666,GROWING,tariff_10,10.28,102.83,101.08666666666666,1.7433333333333334,0.0,0.09,1.0,4.0,0.0,0.0,2656.05,38390.18333333333,0.0,0.0,0.0,30.0,6.344444444444444,190.33333333333337,311.0222222222222,20.0,HIGH,HEAVY,MEDIUM,10664.26,12288.0,120.0,0.0,7504.6
10919,266.18,234.4175,DECLINING,tariff_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2513.23,2573.475,0.0,0.0,0.0,11.0,2.8916666666666666,32.0,308.95833333333337,20.0,LOW,HEAVY,LOW,8112.4653,20480.0,200.0,0.0,9388.6
10924,11384.1,10316.856666666668,GROWING,tariff_4,227.13666666666663,166.17333333333332,150.21333333333334,15.96,0.0,30.14333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,232.3,4549.9766666666665,0.0,0.0,0.0,30.0,6.9,207.0,868.5888888888888,20.0,HIGH,LITE,MEDIUM,15531.328,4096.0,40.0,0.0,4678.6
10925,1945.67,6102.996666666667,DECLINING,tariff_14,189.40666666666667,9.8,9.8,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.6666666666666666,2821.44,40294.91666666666,0.0,0.0,0.0,29.666666666666668,7.911111111111111,234.66666666666663,764.2689655172413,20.0,HIGH,HEAVY,MEDIUM,3400.789,2048.0,80.0,0.0,7410.4
10926,10080.06,8197.063333333334,GROWING,tariff_12,159.88333333333333,12.646666666666668,12.646666666666668,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,4817.866666666667,30891.193333333333,0.0,0.0,0.0,30.0,11.044444444444444,331.3333333333333,585.8555555555555,20.0,HIGH,HEAVY,MEDIUM,8709.841,30720.0,0.0,300.0,12528.6
10929,20675.49,12937.96,GROWING,tariff_11,59.24333333333333,16.87333333333333,16.87333333333333,0.0,0.4933333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.0,3594.273333333333,49280.48333333334,0.0,0.0,0.0,21.0,9.238009049773757,188.0,409.8230015082956,20.0,HIGH,HEAVY,LOW,7617.202,20480.0,200.0,0.0,9388.6
10930,15817.88,7422.03,GROWING,tariff_11,156.83666666666667,24.3,24.3,0.0,0.0,1.38,0.0,0.0,0.0,0.0,12007.33,12937.8,0.0,0.0,0.0,15.0,6.092836257309941,108.0,961.9393274853802,15.0,HIGH,HEAVY,MEDIUM,2705.9146,20480.0,200.0,0.0,9388.6
10932,4178.18,7850.123333333334,DECLINING,tariff_4,173.30666666666664,18.506666666666664,18.506666666666664,0.0,0.7000000000000001,2.3266666666666667,1.6666666666666667,3.6666666666666665,0.0,0.0,781.0300000000001,33267.82,0.0,0.0,0.0,30.0,6.311111111111111,189.33333333333337,610.8222222222222,20.0,HIGH,LITE,MEDIUM,8084.675,4096.0,40.0,0.0,4678.6
10933,0.0,4476.393333333333,DECLINING,tariff_10,23.383333333333336,109.95,109.61,0.34,0.0,0.0,0.0,0.0,0.0,0.0,2652.0866666666666,20243.983333333337,0.0,0.0,0.0,30.0,12.877777777777778,386.3333333333333,666.5444444444445,20.0,MID,HEAVY,MEDIUM,10658.406,12288.0,120.0,0.0,7504.6
10936,3268.96,3033.4600000000005,GROWING,tariff_13,101.35,12.025,12.025,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,3.2629629629629635,66.0,485.6296296296296,2.0,MID,NON_USER,MEDIUM,3033.46,0.0,30.0,0.0,3108.6
10938,1286.3,606.3233333333333,GROWING,tariff_6,132.63,1.81,1.81,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.5,75.0,1691.8,20.0,LOW,NON_USER,MEDIUM,606.3233,8192.0,80.0,0.0,5934.6
10939,4167.53,6419.31,DECLINING,tariff_4,135.83666666666667,55.96333333333333,25.44333333333333,30.52,0.0,2.39,1.3333333333333333,0.0,0.0,0.0,1940.9466666666667,0.0,0.0,0.0,0.0,29.33333333333333,7.346825396825397,217.0,1042.5698412698414,20.0,HIGH,LITE,MEDIUM,7206.144,4096.0,40.0,0.0,4678.6
10940,1654.12,417.1325,GROWING,tariff_13,28.350000000000005,1.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.666666666666668,1.5071428571428571,33.666666666666664,221.8761904761905,7.666666666666667,LOW,NON_USER,LOW,5112.812,0.0,30.0,0.0,3108.6
10941,0.0,186.73666666666668,STABLE,tariff_4,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.305,0.0,0.0,0.0,0.0,10.0,5.3125,57.0,467.0,4.5,LOW,LITE,LOW,186.73666,4096.0,40.0,0.0,4678.6
10942,5607.13,1869.0433333333333,GROWING,tariff_8,0.81,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.325,10141.13,0.0,0.0,0.0,4.5,4.125,22.5,340.4375,11.0,MID,LITE,LOW,1869.0433,8192.0,80.0,0.0,5934.6
10943,5354.83,2677.415,GROWING,,,,,,,,,,,,,,,,,,,,,,MID,,LOW,2677.415,,,,
10944,4205.12,4806.096666666667,GROWING,tariff_8,665.62,2.22,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1566666666666666,0.0,0.0,0.0,18.33333333333333,11.661793372319687,213.66666666666663,2724.884990253411,20.0,MID,NON_USER,HIGH,5059.7188,8192.0,80.0,0.0,5934.6
10945,6268.88,3490.473333333334,GROWING,tariff_14,133.48,23.53,23.305,0.225,0.0,0.0,1.0,0.0,0.0,0.0,113.615,5307.555,0.0,0.0,0.0,9.5,23.557142857142857,206.5,2040.5142857142853,20.0,MID,LITE,MEDIUM,3490.4734,2048.0,80.0,0.0,7410.4
10946,8982.38,8885.699999999999,STABLE,tariff_8,543.7633333333333,77.20333333333333,70.43666666666667,6.766666666666667,0.6,0.2233333333333333,17.333333333333332,5.666666666666667,0.0,0.0,661.3133333333334,10721.913333333332,0.0,0.0,0.0,28.33333333333333,14.36,408.3333333333333,2153.728888888889,20.0,HIGH,LITE,HIGH,8278.987,8192.0,80.0,0.0,5934.6
10947,9651.86,8784.82,GROWING,tariff_4,8.85,69.67666666666666,62.15,7.526666666666666,0.0,0.8833333333333333,0.0,2.333333333333333,0.0,0.6666666666666666,149.67,9480.796666666669,4.333333333333333,0.0,1440.5233333333333,22.666666666666668,6.407407407407407,162.66666666666666,375.9532567049809,20.0,HIGH,LITE,LOW,8784.82,4096.0,40.0,0.0,4678.6
10949,2783.92,1393.55,GROWING,tariff_13,83.37,20.186666666666667,9.843333333333334,10.343333333333334,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0266666666666666,0.0,0.0,0.0,0.0,24.666666666666668,8.098011695906434,197.33333333333337,2438.639181286549,20.0,MID,LITE,MEDIUM,2820.179,0.0,30.0,0.0,3108.6
10950,0.0,261.62666666666667,DECLINING,tariff_4,0.41,0.2133333333333333,0.0,0.2133333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.85,0.0,0.0,0.0,0.0,3.0,3.0,11.0,136.25,10.666666666666666,LOW,LITE,LOW,4055.0137,4096.0,40.0,0.0,4678.6
10952,4480.4,5037.89,GROWING,tariff_4,90.15666666666668,73.71333333333332,57.373333333333335,16.34,0.0,5.766666666666667,0.0,0.0,0.0,0.0,2711.5066666666667,11058.95,0.0,0.0,0.0,30.0,7.733333333333333,232.0,480.8666666666666,20.0,HIGH,HEAVY,MEDIUM,6767.056,4096.0,40.0,0.0,4678.6
10954,14985.02,10732.236666666666,GROWING,tariff_10,243.53333333333333,104.81333333333332,85.60333333333334,19.21,0.0,0.47,5.0,0.0,0.0,0.3333333333333333,1683.2300000000002,31862.603333333333,0.0,0.0,0.0,30.0,9.633333333333333,289.0,918.4777777777776,20.0,HIGH,LITE,MEDIUM,5421.7236,12288.0,120.0,0.0,7504.6
10956,19261.45,9625.9,GROWING,tariff_11,61.21333333333333,6.153333333333333,6.153333333333333,0.0,0.0,0.0,57.333333333333336,0.0,0.0,0.0,3565.2566666666667,52197.89000000001,0.0,0.0,0.0,13.333333333333334,4.829059829059829,64.33333333333333,559.3703703703703,20.0,HIGH,HEAVY,LOW,9544.623,20480.0,200.0,0.0,9388.6
10958,16768.89,11181.823333333334,GROWING,tariff_10,82.82333333333334,164.34666666666666,163.90666666666667,0.44,2.473333333333333,0.0,11.0,0.0,0.0,0.0,7335.686666666667,76107.25,0.0,0.0,0.0,28.0,5.633486590038314,157.66666666666666,980.3921072796934,20.0,HIGH,HEAVY,MEDIUM,11507.949,12288.0,120.0,0.0,7504.6
10959,17015.72,9648.266666666668,GROWING,tariff_12,31.475,78.02000000000001,78.02000000000001,0.0,13.32,4.135,0.5,4.0,0.0,0.0,9495.0,23147.845,0.0,0.0,0.0,22.0,5.257142857142856,112.0,568.3142857142857,20.0,HIGH,HEAVY,MEDIUM,9648.267,30720.0,0.0,300.0,12528.6
10960,30563.32,10257.0775,GROWING,tariff_8,115.47333333333334,36.11666666666667,33.20666666666667,2.91,0.0,1.8500000000000003,0.3333333333333333,0.0,0.0,0.0,10815.88,0.0,0.0,0.0,0.0,28.33333333333333,4.624444444444444,135.33333333333334,829.1777777777778,16.666666666666668,HIGH,HEAVY,MEDIUM,6760.956,8192.0,80.0,0.0,5934.6
10961,19271.75,11236.593333333332,GROWING,tariff_11,148.1,103.42,75.12666666666667,28.293333333333333,0.0,0.0,1.0,1.3333333333333333,0.0,0.0,27733.99,0.0,0.0,0.0,0.0,30.0,9.033333333333331,271.0,973.6,20.0,HIGH,HEAVY,MEDIUM,7845.219,20480.0,200.0,0.0,9388.6
10962,14270.73,8304.543333333333,GROWING,tariff_8,196.94,32.54333333333333,32.54333333333333,0.0,0.0,0.3766666666666666,1.3333333333333333,1.6666666666666667,0.0,0.0,1708.1033333333332,24959.11333333333,0.0,0.0,0.0,26.33333333333333,6.27719298245614,182.33333333333337,613.6064327485379,16.333333333333332,HIGH,LITE,MEDIUM,8304.543,8192.0,80.0,0.0,5934.6
10964,5326.23,9000.300000000001,DECLINING,tariff_8,269.59,93.82666666666668,92.51666666666668,1.31,0.0,0.0,15.666666666666666,0.3333333333333333,0.0,0.0,2272.8433333333337,21050.83,0.0,0.0,0.0,30.0,2.8777777777777778,86.33333333333333,1025.7777777777776,20.0,HIGH,HEAVY,MEDIUM,9086.085,8192.0,80.0,0.0,5934.6
10966,4222.52,2809.286666666667,GROWING,tariff_10,7.829999999999999,5.736666666666667,5.736666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,6401.736666666667,0.0,0.0,0.0,0.0,17.666666666666668,5.551839464882943,102.66666666666669,702.5923011345006,20.0,MID,HEAVY,LOW,4983.0874,12288.0,120.0,0.0,7504.6
10968,11158.21,7251.766666666666,GROWING,tariff_8,248.33333333333337,75.68666666666667,60.220000000000006,15.466666666666669,0.0,0.0,0.0,0.0,0.0,0.0,446.7266666666666,12493.296666666669,0.0,0.0,0.0,24.666666666666668,10.63968253968254,296.3333333333333,982.3714285714286,20.0,HIGH,LITE,MEDIUM,7251.7666,8192.0,80.0,0.0,5934.6
10969,7241.09,5467.693333333334,GROWING,tariff_4,87.29666666666667,43.99333333333334,32.833333333333336,11.159999999999998,0.0,0.11,0.0,1.3333333333333333,0.0,0.0,1058.6699999999998,874.48,0.0,0.0,0.0,29.33333333333333,4.298412698412698,126.0,384.1865079365079,20.0,HIGH,LITE,MEDIUM,8408.14,4096.0,40.0,0.0,4678.6
10970,560.62,1380.5975,GROWING,tariff_11,40.806666666666665,76.03333333333333,66.32333333333334,9.71,0.0,0.0066666666666666,0.0,0.0,0.0,1.3333333333333333,1021.9533333333331,4748.573333333334,0.0,0.0,0.0,22.0,3.892857142857143,102.5,1041.1714285714286,20.0,MID,LITE,MEDIUM,5911.501,20480.0,200.0,0.0,9388.6
10971,16780.98,8583.106666666667,GROWING,tariff_10,26.875,0.0,0.0,0.0,0.0,0.025,134.5,0.0,0.0,0.0,4720.87,29784.505,0.0,0.0,0.0,7.0,6.208333333333334,43.0,476.875,16.5,HIGH,HEAVY,LOW,8583.106,12288.0,120.0,0.0,7504.6
10973,222.94,74.31333333333333,GROWING,tariff_10,0.2666666666666666,0.0166666666666666,0.0,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,159.18333333333334,0.0,0.0,0.0,0.0,14.666666666666666,4.404545454545455,71.66666666666667,1675.8276223776222,5.333333333333333,LOW,LITE,LOW,2382.4102,12288.0,120.0,0.0,7504.6
10974,10823.11,8226.936666666666,GROWING,tariff_8,316.58666666666664,52.403333333333336,37.336666666666666,15.066666666666668,0.0,1.6166666666666665,0.0,0.0,0.0,0.0,5586.860000000001,0.0,0.0,0.0,0.0,27.0,16.96031746031746,466.6666666666667,1806.7841269841267,20.0,HIGH,HEAVY,MEDIUM,5695.761,8192.0,80.0,0.0,5934.6
10976,6421.36,3906.703333333333,GROWING,tariff_10,26.545,102.9,99.385,3.515,0.0,0.0,1.5,0.0,0.0,0.0,6541.264999999999,11612.79,0.0,0.0,0.0,21.5,4.156410256410257,100.5,504.9128205128206,15.0,MID,HEAVY,MEDIUM,3906.7034,12288.0,120.0,0.0,7504.6
10977,0.0,467.07666666666665,STABLE,tariff_13,1.55,0.86,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.805,184.51,0.0,0.0,0.0,6.0,19.583333333333336,117.5,7580.833333333335,20.0,LOW,LITE,LOW,467.07666,0.0,30.0,0.0,3108.6
10978,0.0,2336.306666666667,STABLE,tariff_12,0.935,7.365,2.95,4.415,0.0,0.0,0.0,0.0,0.0,0.0,1232.96,1643.54,0.0,0.0,0.0,8.0,2.8,20.0,324.3166666666666,8.5,MID,LITE,LOW,2336.3066,30720.0,0.0,300.0,12528.6
